ORIG_FID;year;builtup_area;builtup_px;cloud_area;cloud_px;crops_area;crops_px;forest_area;forest_px;grass_area;grass_px;noveg_area;noveg_px;water_area;water_px
18558;2010;0;0;0.003807487852390;52425.000000000000000;0;0;0;0;0;0;0;0;0;0
18559;2010;0;0;0.003807996243710;52432.000000000000000;0;0;0;0;0;0;0;0;0;0
18560;2010;0;0;0.003807996243710;52432.000000000000000;0;0;0;0;0;0;0;0;0;0
18561;2010;0;0;0.003807487852390;52425.000000000000000;0;0;0;0;0;0;0;0;0;0
18562;2010;0;0;0.003807487852390;52425.000000000000000;0;0;0;0;0;0;0;0;0;0
18563;2010;0;0;0.003824410020620;52658.000000000000000;0;0;0;0;0;0;0;0;0;0
18564;2010;0;0;0.003791146702810;52200.000000000000000;0;0;0;0;0;0;0;0;0;0
18565;2010;0;0;0.003807487852390;52425.000000000000000;0;0;0;0;0;0;0;0;0;0
18566;2010;0;0;0.003791146702810;52200.000000000000000;0;0;0;0;0;0;0;0;0;0
18567;2010;0;0;0.003807996243710;52432.000000000000000;0;0;0;0;0;0;0;0;0;0
18568;2010;0;0;0.003807487852390;52425.000000000000000;0;0;0;0;0;0;0;0;0;0
18569;2010;0;0;0.003807487852390;52425.000000000000000;0;0;0;0;0;0;0;0;0;0
18570;2010;0;0;0.003824410020620;52658.000000000000000;0;0;0;0;0;0;0;0;0;0
18571;2010;0;0;0.003791146702810;52200.000000000000000;0;0;0;0;0;0;0;0;0;0
18572;2010;0;0;0.003791146702810;52200.000000000000000;0;0;0;0;0;0;0;0;0;0
18573;2010;0;0;0.003791146702810;52200.000000000000000;0;0;0;0;0;0;0;0;0;0
18574;2010;0;0;0.003807487852390;52425.000000000000000;0;0;0;0;0;0;0;0;0;0
18575;2010;0;0;0.003791146702810;52200.000000000000000;0;0;0;0;0;0;0;0;0;0
18576;2010;0;0;0.003791146702810;52200.000000000000000;0;0;0;0;0;0;0;0;0;0
18577;2010;0;0;0.003824410020620;52658.000000000000000;0;0;0;0;0;0;0;0;0;0
18578;2010;0;0;0.003791146702810;52200.000000000000000;0;0;0;0;0;0;0;0;0;0
18579;2010;0;0;0.003791146702810;52200.000000000000000;0;0;0;0;0;0;0;0;0;0
18580;2010;0;0;0.003791146702810;52200.000000000000000;0;0;0;0;0;0;0;0;0;0
18581;2010;0;0;0.003807996243710;52432.000000000000000;0;0;0;0;0;0;0;0;0;0
18582;2010;0;0;0.003791146702810;52200.000000000000000;0;0;0;0;0;0;0;0;0;0
18583;2010;0;0;0.003791146702810;52200.000000000000000;0;0;0;0;0;0;0;0;0;0
18584;2010;0;0;0.003791146702810;52200.000000000000000;0;0;0;0;0;0;0;0;0;0
18585;2010;0;0;0.003807996243710;52432.000000000000000;0;0;0;0;0;0;0;0;0;0
18586;2010;0;0;0.003824410020620;52658.000000000000000;0;0;0;0;0;0;0;0;0;0
18587;2010;0;0;0.003824410020620;52658.000000000000000;0;0;0;0;0;0;0;0;0;0
18588;2010;0;0;0.003807996243710;52432.000000000000000;0;0;0;0;0;0;0;0;0;0
18589;2010;0;0;0.003791146702810;52200.000000000000000;0;0;0;0;0;0;0;0;0;0
18590;2010;0;0;0.003807996243710;52432.000000000000000;0;0;0;0;0;0;0;0;0;0
18591;2010;0;0;0.003807487852390;52425.000000000000000;0;0;0;0;0;0;0;0;0;0
18592;2010;0;0;0.003807996243710;52432.000000000000000;0;0;0;0;0;0;0;0;0;0
18805;2010;0;0;0.001493653699040;20566.000000000000000;0;0;0;0;0;0;0;0;0;0
18806;2010;0;0;0.003823829001970;52650.000000000000000;0;0;0;0;0;0;0;0;0;0
18807;2010;0;0;0.000800716329473;11025.000000000000000;0;0;0;0;0;0;0;0;0;0
18808;2010;0;0;0.003824410020620;52658.000000000000000;0;0;0;0;0;0;0;0;0;0
18809;2010;0;0;0.003823829001970;52650.000000000000000;0;0;0;0;0;0;0;0;0;0
18810;2010;0;0;0.003823829001970;52650.000000000000000;0;0;0;0;0;0;0;0;0;0
18811;2010;0;0;0.001241927368160;17100.000000000000000;0;0;0;0;0;0;0;0;0;0
18812;2010;0;0;0.001568750359780;21600.000000000000000;0;0;0;0;0;0;0;0;0;0
18815;2010;0;0;0.003807487852390;52425.000000000000000;0;0;0;0;0;0;0;0;0;0
18816;2010;0.000116566867012;1605.000000000000000;0.002788163255190;38390.000000000000000;0.000188685807163;2598.000000000000000;0.000051492778013;709.000000000000000;0.000395601074525;5447.000000000000000;0.000055051517255;758.000000000000000;0.000211926553234;2918.000000000000000
18817;2010;0.000036604175062;504.000000000000000;0.003514799706560;48395.000000000000000;0.000039073504332;538.000000000000000;0.000015905385592;219.000000000000000;0.000054761007929;754.000000000000000;0.000024620665369;339.000000000000000;0.000138645575779;1909.000000000000000
18818;2010;0;0;0.003807487852390;52425.000000000000000;0;0;0;0;0;0;0;0;0;0
18819;2010;0.000080688965265;1111.000000000000000;0.002954625098920;40682.000000000000000;0.000145036780948;1997.000000000000000;0.000126662066086;1744.000000000000000;0.000110393543837;1520.000000000000000;0.000019899888823;274.000000000000000;0.000370181508510;5097.000000000000000
18820;2010;0.000000072627331;1.000000000000000;0.003240195766270;44614.000000000000000;0;0;0;0;0;0;0.000000145254663;2.000000000000000;0.000583415353710;8033.000000000000000
18821;2010;0;0;0.003840170151550;52875.000000000000000;0;0;0;0;0;0;0;0;0;0
18822;2010;0;0;0.003823829001970;52650.000000000000000;0;0;0;0;0;0;0;0;0;0
18823;2010;0;0;0.003840170151550;52875.000000000000000;0;0;0;0;0;0;0;0;0;0
18824;2010;0;0;0.003840823797540;52884.000000000000000;0;0;0;0;0;0;0;0;0;0
18825;2010;0;0;0.003823829001970;52650.000000000000000;0;0;0;0;0;0;0;0;0;0
18826;2010;0;0;0.003807487852390;52425.000000000000000;0;0;0;0;0;0;0;0;0;0
18827;2010;0;0;0.003823829001970;52650.000000000000000;0;0;0;0;0;0;0;0;0;0
18828;2010;0;0;0.001695485053200;23345.000000000000000;0;0;0;0;0;0;0;0;0;0
18831;2010;0;0;0.003279995543910;45162.000000000000000;0;0;0;0;0;0;0;0;0;0
18833;2010;0;0;0.003840170151550;52875.000000000000000;0;0;0;0;0;0;0;0;0;0
18836;2010;0;0;0.003823829001970;52650.000000000000000;0;0;0;0;0;0;0;0;0;0
18837;2010;0;0;0.003840170151550;52875.000000000000000;0;0;0;0;0;0;0;0;0;0
18840;2010;0;0;0.003840823797540;52884.000000000000000;0;0;0;0;0;0;0;0;0;0
18841;2010;0;0;0.003840170151550;52875.000000000000000;0;0;0;0;0;0;0;0;0;0
18842;2010;0.000196384304299;2704.000000000000000;0.002323784097760;31996.000000000000000;0.000189121571152;2604.000000000000000;0.000832018709337;11456.000000000000000;0.000201105080844;2769.000000000000000;0.000071610548831;986.000000000000000;0.000042486988911;585.000000000000000
18843;2010;0;0;0.003840823797540;52884.000000000000000;0;0;0;0;0;0;0;0;0;0
18844;2010;0;0;0.002594248280160;35720.000000000000000;0;0;0;0;0;0;0;0;0;0
18845;2010;0.000013000292333;179.000000000000000;0.003714815377430;51149.000000000000000;0.000010385708400;143.000000000000000;0.000019246242840;265.000000000000000;0.000016704286238;230.000000000000000;0.000013726565648;189.000000000000000;0.000052291678659;720.000000000000000
