GID_2;year;builtup_area;builtup_px;cloud_area;cloud_px;crops_area;crops_px;forest_area;forest_px;grass_area;grass_px;noveg_area;noveg_px;water_area;water_px
ZWE.5.6_1;2015;0.014720107542600;202680.000000000000000;0;0;0.050401624985200;693976.000000000000000;0.104851497427000;1443692.000000000000000;0.127717849604000;1758537.000000000000000;0.042689982302300;587795.000000000000000;0.002799856255560;38551.000000000000000
ZWE.5.7_1;2015;0.021247634213300;292557.000000000000000;0;0;0.032657460614800;449658.000000000000000;0.070436528017600;969835.000000000000000;0.060127659333900;827893.000000000000000;0.032765820593300;451150.000000000000000;0.001656338921540;22806.000000000000000
ZWE.5.8_1;2015;0.011090411397700;152703.000000000000000;0;0;0.031943388691800;439826.000000000000000;0.071476478776900;984154.000000000000000;0.087545929511000;1205413.000000000000000;0.023090552749400;317932.000000000000000;0.001231759541760;16960.000000000000000
ZWE.5.9_1;2015;0.006069030327080;83564.000000000000000;0;0;0.028436723246300;391543.000000000000000;0.065129721534300;896766.000000000000000;0.078826800485800;1085360.000000000000000;0.039316370128100;541344.000000000000000;0.002984039168170;41087.000000000000000
ZWE.6.1_1;2015;0.031958567804000;440035.000000000000000;0;0;0.063698236831000;877056.000000000000000;0.161073040992000;2217802.000000000000000;0.142403313909000;1960740.000000000000000;0.054953325103200;756648.000000000000000;0.003636014722790;50064.000000000000000
ZWE.6.2_1;2015;0.074338794537600;1023565.000000000000000;0.004636746723130;63843.000000000000000;0.223940203269000;3083415.000000000000000;0.580159978832000;7988177.000000000000000;0.569091500888000;7835776.000000000000000;0.182236209619000;2509196.000000000000000;0.036895120151500;508006.000000000000000
ZWE.6.3_1;2015;0.046409010064900;639002.000000000000000;0;0;0.103633101314000;1426916.000000000000000;0.272349152161000;3749954.000000000000000;0.265567865594000;3656583.000000000000000;0.099794165827000;1374058.000000000000000;0.006019716369010;82885.000000000000000
ZWE.6.4_1;2015;0.024094698234300;331758.000000000000000;0.000087443307092;1204.000000000000000;0.070565005767000;971604.000000000000000;0.158220820430000;2178530.000000000000000;0.252226878449000;3472892.000000000000000;0.039657791213300;546045.000000000000000;0.145117324659000;1998109.000000000000000
ZWE.6.5_1;2015;0.027883956626500;383932.000000000000000;0;0;0.100428057176000;1382786.000000000000000;0.357839147172000;4927059.000000000000000;0.194874672587000;2683214.000000000000000;0.050189625804700;691057.000000000000000;0.014035522316200;193254.000000000000000
ZWE.6.6_1;2015;0.018111005021700;249369.000000000000000;0;0;0.085880149036400;1182477.000000000000000;0.182462516384000;2512312.000000000000000;0.171422072590000;2360297.000000000000000;0.044090527762400;607079.000000000000000;0.015521985909400;213721.000000000000000
ZWE.7.1_1;2015;0.026488712961600;364721.000000000000000;0;0;0.080078096779800;1102589.000000000000000;0.113210612770000;1558788.000000000000000;0.146666683521000;2019442.000000000000000;0.075629745354500;1041340.000000000000000;0.005199463287370;71591.000000000000000
ZWE.7.2_1;2015;0.086256939632000;1187665.000000000000000;0.000049967604052;688.000000000000000;0.230594174124000;3175033.000000000000000;0.520057158045000;7160626.000000000000000;0.459669492864000;6329153.000000000000000;0.200893081664000;2766081.000000000000000;0.032771195015900;451224.000000000000000
ZWE.7.3_1;2015;0.015017080701000;206769.000000000000000;0;0;0.068952606381000;949403.000000000000000;0.053655038925800;738772.000000000000000;0.107240137731000;1476581.000000000000000;0.061630246194700;848582.000000000000000;0.001741603408690;23980.000000000000000
ZWE.7.4_1;2015;0.025364877634400;349247.000000000000000;0;0;0.112646879423000;1551026.000000000000000;0.083551426280100;1150413.000000000000000;0.248021901211000;3414994.000000000000000;0.136638083710000;1881359.000000000000000;0.005825075120670;80205.000000000000000
ZWE.7.5_1;2015;0.020535160091600;282747.000000000000000;0;0;0.072864895472700;1003271.000000000000000;0.162319761764000;2234968.000000000000000;0.213333489899000;2937372.000000000000000;0.115806386224000;1594529.000000000000000;0.011790393618400;162341.000000000000000
ZWE.7.6_1;2015;0.053949252245600;742823.000000000000000;0;0;0.145632833458000;2005207.000000000000000;0.344092536381000;4737783.000000000000000;0.370037561139000;5095018.000000000000000;0.193015703410000;2657618.000000000000000;0.012819014514000;176504.000000000000000
ZWE.7.7_1;2015;0.012027957619600;165612.000000000000000;0;0;0.042895227141000;590621.000000000000000;0.070808089445400;974951.000000000000000;0.105372453275000;1450865.000000000000000;0.033613018415000;462815.000000000000000;0.003883165531780;53467.000000000000000
ZWE.8.1_1;2015;0.045273554364700;623368.000000000000000;0.000394656919216;5434.000000000000000;0.130601009409000;1798235.000000000000000;0.369610585057000;5089139.000000000000000;0.359490184299000;4949792.000000000000000;0.143387196369000;1974287.000000000000000;0.079683802997200;1097160.000000000000000
ZWE.8.2_1;2015;0.015020421558300;206815.000000000000000;0;0;0.052572310668200;723864.000000000000000;0.136957135577000;1885752.000000000000000;0.155355962713000;2139084.000000000000000;0.112360655110000;1547085.000000000000000;0.003783956596990;52101.000000000000000
ZWE.8.3_1;2015;0.110077033926000;1515642.000000000000000;0.011717330522900;161335.000000000000000;0.306994931229000;4226989.000000000000000;0.852738705987000;11741292.000000000000000;0.927314556135000;12768121.000000000000000;0.325684340319000;4484322.000000000000000;0.017140558618600;236007.000000000000000
ZWE.8.4_1;2015;0.039438238790300;543022.000000000000000;0;0;0.095297154089600;1312139.000000000000000;0.138363418596000;1905115.000000000000000;0.233234976523000;3211394.000000000000000;0.150654141901000;2074345.000000000000000;0.007279074296730;100225.000000000000000
ZWE.8.5_1;2015;0.011608680035100;159839.000000000000000;0;0;0.074309235213700;1023158.000000000000000;0.121737715130000;1676197.000000000000000;0.145817524762000;2007750.000000000000000;0.095783466701100;1318835.000000000000000;0.006299041085850;86731.000000000000000
ZWE.8.6_1;2015;0.080024788318500;1101855.000000000000000;0.000021933454104;302.000000000000000;0.093882882063900;1292666.000000000000000;0.156421042529000;2153749.000000000000000;0.203597723488000;2803321.000000000000000;0.134332529072000;1849614.000000000000000;0.002169814155040;29876.000000000000000
ZWE.8.7_1;2015;0.035772737370900;492552.000000000000000;0;0;0.057469571629400;791294.000000000000000;0.158808520797000;2186622.000000000000000;0.162966217642000;2243869.000000000000000;0.106877073701000;1471582.000000000000000;0.003564622055950;49081.000000000000000
ZWE.9.1_1;2015;0.105554529995000;1453372.000000000000000;0.000789386465763;10869.000000000000000;0.286047320522000;3938563.000000000000000;0.338918202150000;4666538.000000000000000;0.249307404978000;3432694.000000000000000;0.144727679026000;1992744.000000000000000;0.006230045120950;85781.000000000000000
ZWE.9.2_1;2015;0.047518392553100;654277.000000000000000;0.009107104229860;125395.000000000000000;0.103394883667000;1423636.000000000000000;0.104499182242000;1438841.000000000000000;0.173887262102000;2394240.000000000000000;0.131385311961000;1809034.000000000000000;0.001276352723280;17574.000000000000000
ZWE.9.3_1;2015;0.082689775619500;1138549.000000000000000;0.000538095898872;7409.000000000000000;0.196541397217000;2706163.000000000000000;0.181693465571000;2501723.000000000000000;0.302372855227000;4163348.000000000000000;0.167094936181000;2300717.000000000000000;0.003357343651930;46227.000000000000000
ZWE.9.4_1;2015;0.012259275670400;168797.000000000000000;0;0;0.090796728867700;1250173.000000000000000;0.111670477579000;1537582.000000000000000;0.339492393833000;4674444.000000000000000;0.157832118952000;2173178.000000000000000;0.006989291244150;96235.000000000000000
ZWE.9.5_1;2015;0.021853781921800;300903.000000000000000;0.003764855608820;51838.000000000000000;0.122557241939000;1687481.000000000000000;0.073771066687500;1015748.000000000000000;0.202862008620000;2793191.000000000000000;0.098615206355200;1357825.000000000000000;0.002072638785530;28538.000000000000000
ZWE.9.6_1;2015;0.031133957082500;428681.000000000000000;0.000674054263386;9281.000000000000000;0.158658763239000;2184560.000000000000000;0.112565899948000;1549911.000000000000000;0.200344382175000;2758526.000000000000000;0.123007676649000;1693683.000000000000000;0.002568610832150;35367.000000000000000
ZWE.9.7_1;2015;0.008751085050990;120493.000000000000000;0;0;0.030016876097100;413300.000000000000000;0.052862311602800;727857.000000000000000;0.095093797561500;1309339.000000000000000;0.051292907597000;706248.000000000000000;0.001909372544380;26290.000000000000000
