GID_2;year;builtup_area;builtup_px;cloud_area;cloud_px;crops_area;crops_px;forest_area;forest_px;grass_area;grass_px;noveg_area;noveg_px;water_area;water_px
UGA.1.1_1;2011;0.020148056414800;277417.000000000000000;0.000068051809589;937.000000000000000;0.054761298438800;754004.000000000000000;0.093283851833900;1284418.000000000000000;0.072149516257700;993421.000000000000000;0.003555906776170;48961.000000000000000;0.007270867408270;100112.000000000000000
UGA.10.1_1;2011;0.004242017176580;58408.000000000000000;0;0;0.005422283940330;74659.000000000000000;0.007438200779980;102416.000000000000000;0.011216782954400;154443.000000000000000;0.002040828014350;28100.000000000000000;0.000444479268605;6120.000000000000000
UGA.10.2_1;2011;0.009164261939730;126182.000000000000000;0;0;0.011622769737400;160033.000000000000000;0.015157687214700;208705.000000000000000;0.022778327851400;313633.000000000000000;0.006373847237270;87761.000000000000000;0.001068565927940;14713.000000000000000
UGA.10.3_1;2011;0.007460279488750;102720.000000000000000;0;0;0.008472341352800;116655.000000000000000;0.015040684583700;207094.000000000000000;0.016652502951100;229287.000000000000000;0.003676395519080;50620.000000000000000;0.000694898307519;9568.000000000000000
UGA.10.4_1;2011;0.006587081082470;90697.000000000000000;0;0;0.009313511105900;128237.000000000000000;0.017122910177000;235764.000000000000000;0.015997331793900;220266.000000000000000;0.002994642758560;41233.000000000000000;0.000807761180625;11122.000000000000000
UGA.11.1_1;2011;0.003651339089730;50275.000000000000000;0;0;0.006189591697320;85224.000000000000000;0.005601092430410;77121.000000000000000;0.004515749588900;62177.000000000000000;0.000885109288643;12187.000000000000000;0.000361175719408;4973.000000000000000
UGA.11.2_1;2011;0.000894405587071;12315.000000000000000;0;0;0.000666864157571;9182.000000000000000;0.000342946259208;4722.000000000000000;0.000689015493670;9487.000000000000000;0.000176193906150;2426.000000000000000;0.000102114028049;1406.000000000000000
UGA.11.3_1;2011;0.003999950280790;55075.000000000000000;0;0;0.007470665197150;102863.000000000000000;0.008874551514490;122193.000000000000000;0.010164267666800;139951.000000000000000;0.001203217000490;16567.000000000000000;0.000778056602054;10713.000000000000000
UGA.12.1_1;2011;0.000722206184152;9944.000000000000000;0;0;0.000533520376989;7346.000000000000000;0.000597141919358;8222.000000000000000;0.000694898307519;9568.000000000000000;0.000159126483254;2191.000000000000000;0.000046554119473;641.000000000000000
UGA.12.2_1;2011;0.007492526023920;103164.000000000000000;0.000080180573944;1104.000000000000000;0.007866847290320;108318.000000000000000;0.011002895463300;151498.000000000000000;0.012514124976500;172306.000000000000000;0.004004380548010;55136.000000000000000;0.002879310556190;39645.000000000000000
UGA.12.3_1;2011;0.007618098680030;104893.000000000000000;0.000003631366574;50.000000000000000;0.009414535723980;129628.000000000000000;0.019955085595100;274760.000000000000000;0.015125585934200;208263.000000000000000;0.003891517674900;53582.000000000000000;0.002554375875180;35171.000000000000000
UGA.12.4_1;2011;0.004628685089340;63732.000000000000000;0.000010821472389;149.000000000000000;0.005229748884600;72008.000000000000000;0.009022057624710;124224.000000000000000;0.010652323334200;146671.000000000000000;0.005223720816080;71925.000000000000000;0.000446149697229;6143.000000000000000
UGA.13.1_1;2011;0.002813945957860;38745.000000000000000;0;0;0.008381629815790;115406.000000000000000;0.013845383962400;190636.000000000000000;0.014217962172800;195766.000000000000000;0.000642243492202;8843.000000000000000;0.000557051632386;7670.000000000000000
UGA.13.2_1;2011;0.005400640995550;74361.000000000000000;0;0;0.013980979190200;192503.000000000000000;0.054258208913700;747077.000000000000000;0.028306865577700;389755.000000000000000;0.001456177996000;20050.000000000000000;0.001705289742950;23480.000000000000000
UGA.13.3_1;2011;0.000607818137085;8369.000000000000000;0;0;0.000859834977290;11839.000000000000000;0.000573465409299;7896.000000000000000;0.001014385938660;13967.000000000000000;0.000065001461667;895.000000000000000;0.000033408572477;460.000000000000000
UGA.14.1_1;2011;0.004341153484040;59773.000000000000000;0;0;0.009952341113530;137033.000000000000000;0.014568970065800;200599.000000000000000;0.024931365092900;343278.000000000000000;0.001711898830110;23571.000000000000000;0.016668698846000;229510.000000000000000
UGA.14.2_1;2011;0.005314141843770;73170.000000000000000;0;0;0.009798225916140;134911.000000000000000;0.014129356828400;194546.000000000000000;0.021281478549800;293023.000000000000000;0.003175847950580;43728.000000000000000;0.006171943255770;84981.000000000000000
UGA.15.1_1;2011;0.000664903219621;9155.000000000000000;0;0;0.001973575105410;27174.000000000000000;0.014948738382100;205828.000000000000000;0.005286107693820;72784.000000000000000;0.000972262086408;13387.000000000000000;0.002203731118840;30343.000000000000000
UGA.15.2_1;2011;0.000373304483763;5140.000000000000000;0;0;0.000889975319851;12254.000000000000000;0.010015744773900;137906.000000000000000;0.001855918828420;25554.000000000000000;0.000451814629084;6221.000000000000000;0.000710803693111;9787.000000000000000
