GID_2;year;builtup_area;builtup_px;cloud_area;cloud_px;crops_area;crops_px;forest_area;forest_px;grass_area;grass_px;noveg_area;noveg_px;water_area;water_px
UGA.12.4_1;2009;0.004668049103000;64274.000000000000000;0.000010821472389;149.000000000000000;0.006066125233820;83524.000000000000000;0.007487587365380;103096.000000000000000;0.012097244093900;166566.000000000000000;0.004444356922060;61194.000000000000000;0.000439322728071;6049.000000000000000
UGA.13.1_1;2009;0.004698843091540;64698.000000000000000;0;0;0.008896049204610;122489.000000000000000;0.011563578462200;159218.000000000000000;0.013801517054200;190032.000000000000000;0.000778492366042;10719.000000000000000;0.000719736854882;9910.000000000000000
UGA.13.2_1;2009;0.004428742045800;60979.000000000000000;0;0;0.016907715393900;232801.000000000000000;0.051347450723000;706999.000000000000000;0.029308033342000;403540.000000000000000;0.001625980696980;22388.000000000000000;0.001490240214460;20519.000000000000000
UGA.13.3_1;2009;0.000419858603236;5781.000000000000000;0;0;0.001056727672910;14550.000000000000000;0.000532648849012;7334.000000000000000;0.001077644344370;14838.000000000000000;0.000046772001468;644.000000000000000;0.000020263025480;279.000000000000000
UGA.14.1_1;2009;0.007713966757580;106213.000000000000000;0;0;0.010304365789200;141880.000000000000000;0.011577159773200;159405.000000000000000;0.021998165056700;302891.000000000000000;0.003809521417670;52453.000000000000000;0.016771248638000;230922.000000000000000
UGA.14.2_1;2009;0.007424474214330;102227.000000000000000;0;0;0.009629803134460;132592.000000000000000;0.011425078141100;157311.000000000000000;0.020037009225000;275888.000000000000000;0.005484525563400;75516.000000000000000;0.005870104066180;80825.000000000000000
UGA.15.1_1;2009;0.000772536924862;10637.000000000000000;0;0;0.002360170390830;32497.000000000000000;0.013855043397500;190769.000000000000000;0.005731240608410;78913.000000000000000;0.001085124959510;14941.000000000000000;0.002245201325110;30914.000000000000000
UGA.15.2_1;2009;0.000341566339910;4703.000000000000000;0;0;0.000828024206106;11401.000000000000000;0.010425580805400;143549.000000000000000;0.001468887779010;20225.000000000000000;0.000484424300915;6670.000000000000000;0.000749078296796;10314.000000000000000
UGA.16.1_1;2009;0.007382713498740;101652.000000000000000;0;0;0.002530045719140;34836.000000000000000;0.000586102564975;8070.000000000000000;0.002305409382900;31743.000000000000000;0.001766587210710;24324.000000000000000;0.000177355943453;2442.000000000000000
UGA.17.1_1;2009;0.015761292966600;217016.000000000000000;0;0;0.019766472415300;272163.000000000000000;0.022768813671000;313502.000000000000000;0.040700792320600;560406.000000000000000;0.009261509936570;127521.000000000000000;0.044581415895800;613838.000000000000000
UGA.17.2_1;2009;0.012295008317500;169289.000000000000000;0;0;0.015240555000000;209846.000000000000000;0.024599167678700;338704.000000000000000;0.030849257943100;424761.000000000000000;0.006279649588350;86464.000000000000000;0.003772626733280;51945.000000000000000
UGA.17.3_1;2009;0.011095785820200;152777.000000000000000;0;0;0.012637010421400;173998.000000000000000;0.011824746346200;162814.000000000000000;0.019112899059400;263164.000000000000000;0.009002738754540;123958.000000000000000;0.006916954422010;95239.000000000000000
UGA.17.4_1;2009;0.004970106174590;68433.000000000000000;0;0;0.006183055237490;85134.000000000000000;0.008259543271590;113725.000000000000000;0.011207050892000;154309.000000000000000;0.001795783397960;24726.000000000000000;0.001067331263300;14696.000000000000000
UGA.18.1_1;2009;0.009651881843230;132896.000000000000000;0;0;0.015460325305000;212872.000000000000000;0.052435262893800;721977.000000000000000;0.058636838100800;807366.000000000000000;0.005869305165530;80814.000000000000000;0.001875092443930;25818.000000000000000
UGA.18.2_1;2009;0.003880768829850;53434.000000000000000;0;0;0.007015945474800;96602.000000000000000;0.010031868041500;138128.000000000000000;0.021480913202000;295769.000000000000000;0.001957451837820;26952.000000000000000;0.005982313293300;82370.000000000000000
UGA.19.1_1;2009;0.010796996978500;148663.000000000000000;0.001287101568340;17722.000000000000000;0.014434173738600;198743.000000000000000;0.040117885358200;552380.000000000000000;0.027747054106700;382047.000000000000000;0.007234481115200;99611.000000000000000;0.004421624567310;60881.000000000000000
UGA.2.1_1;2009;0.011207050892000;154309.000000000000000;0;0;0.015562802469700;214283.000000000000000;0.011300522267600;155596.000000000000000;0.043846790437900;603723.000000000000000;0.004700368265500;64719.000000000000000;0.000693300506226;9546.000000000000000
UGA.2.2_1;2009;0.015274980355100;210320.000000000000000;0;0;0.019013908006600;261801.000000000000000;0.014139669909500;194688.000000000000000;0.043699502209700;601695.000000000000000;0.008454111892600;116404.000000000000000;0.016552349861000;227908.000000000000000
UGA.2.3_1;2009;0.015349423369800;211345.000000000000000;0;0;0.025114458595500;345799.000000000000000;0.033223590663600;457453.000000000000000;0.058210225155700;801492.000000000000000;0.006942955006680;95597.000000000000000;0.008755733200200;120557.000000000000000
UGA.2.4_1;2009;0.020238550069800;278663.000000000000000;0;0;0.036917997760900;508321.000000000000000;0.028611028841900;393943.000000000000000;0.084136584689700;1158470.000000000000000;0.005914188856380;81432.000000000000000;0.002331119458240;32097.000000000000000
UGA.20.1_1;2009;0.006440373872890;88677.000000000000000;0.000023749137391;327.000000000000000;0.006924652919150;95345.000000000000000;0.018931475985300;260666.000000000000000;0.006746425447710;92891.000000000000000;0.003224653517330;44400.000000000000000;0.000370472017836;5101.000000000000000
UGA.20.2_1;2009;0.016201487222700;223077.000000000000000;0;0;0.015045114851000;207155.000000000000000;0.015826221800900;217910.000000000000000;0.015244476875900;209900.000000000000000;0.006203681399630;85418.000000000000000;0.000672819598751;9264.000000000000000
UGA.20.3_1;2009;0.004223061443070;58147.000000000000000;0;0;0.006781722330810;93377.000000000000000;0.011171971890900;153826.000000000000000;0.005436301015300;74852.000000000000000;0.001045397809200;14394.000000000000000;0.000162539967833;2238.000000000000000
UGA.21.1_1;2009;0.009687106098990;133381.000000000000000;0.000826281150151;11377.000000000000000;0.009117054174270;125532.000000000000000;0.026654085395400;366998.000000000000000;0.017591283837700;242213.000000000000000;0.002855706673460;39320.000000000000000;0.008256783432990;113687.000000000000000
UGA.21.2_1;2009;0.028970098368700;398887.000000000000000;0;0;0.026556910025800;365660.000000000000000;0.051132183312500;704035.000000000000000;0.046132372559300;635193.000000000000000;0.015291248877300;210544.000000000000000;0.028204824176900;388350.000000000000000
UGA.22.1_1;2009;0.011184245909900;153995.000000000000000;0;0;0.014577322209000;200714.000000000000000;0.023572071957000;324562.000000000000000;0.035312570598700;486216.000000000000000;0.025397342051600;349694.000000000000000;0.001403087416700;19319.000000000000000
UGA.22.2_1;2009;0.011856702372000;163254.000000000000000;0;0;0.014811981116900;203945.000000000000000;0.030029876389500;413479.000000000000000;0.027387476188600;377096.000000000000000;0.013739711195100;189181.000000000000000;0.001158914328290;15957.000000000000000
UGA.22.3_1;2009;0.030165326362700;415344.000000000000000;0;0;0.036792207222800;506589.000000000000000;0.030770820425200;423681.000000000000000;0.062769914280200;864274.000000000000000;0.025085843426900;345405.000000000000000;0.011856629744700;163253.000000000000000
UGA.23.1_1;2009;0.006194385101200;85290.000000000000000;0;0;0.012669910602500;174451.000000000000000;0.025810736822300;355386.000000000000000;0.035181333010800;484409.000000000000000;0.004005252075990;55148.000000000000000;0.011171899263600;153825.000000000000000
UGA.23.2_1;2009;0.004384875137590;60375.000000000000000;0;0;0.006849919395060;94316.000000000000000;0.010708972652800;147451.000000000000000;0.018831758659200;259293.000000000000000;0.001857226120390;25572.000000000000000;0.000829694634730;11424.000000000000000
UGA.24.1_1;2009;0.005689407265480;78337.000000000000000;0;0;0.017899441605100;246456.000000000000000;0.065590033561200;903104.000000000000000;0.042154573614700;580423.000000000000000;0.002394595745950;32971.000000000000000;0.001962390496360;27020.000000000000000
UGA.24.2_1;2009;0.006547063422820;90146.000000000000000;0;0;0.015255516230200;210052.000000000000000;0.034422232142200;473957.000000000000000;0.053502303647700;736669.000000000000000;0.002628310498620;36189.000000000000000;0.001607751236780;22137.000000000000000
